Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,"1,003,692,375.00","1,058,975,266.00","1,085,475,573.00","1,122,139,637.00","1,188,930,568.00","1,210,058,396.00","1,246,908,374.00","1,246,480,959.00","1,309,384,830.00","1,245,234,807.00","1,297,407,829.00","1,339,548,824.00","1,620,857,277.00","1,863,398,448.00","2,099,324,950.00","2,830,388,405.00","2,869,777,812.00","2,938,046,307.00","3,280,354,339.00","4,084,878,668.00","4,435,050,397.00","4,021,697,233.00","3,936,758,682.00","3,512,053,232.00","3,425,127,373.00","3,750,056,424.00","5,304,238,013.00","6,381,385,760.00","6,311,054,901.00","6,219,793,533.00","7,237,100,724.00","7,111,252,866.00","7,602,005,274.00","7,189,226,453.00","4,908,415,369.00","6,176,312,552.00","6,413,189,839.00","5,915,250,258.00","6,368,265,194.00","6,512,207,622.00","5,924,239,701.00","6,174,898,370.00","6,752,510,283.00","8,683,229,268.00","10,167,441,854.00","11,022,821,632.00","11,847,848,225.00","14,285,970,085.00","16,949,789,465.00","16,248,212,852.00","16,215,069,256.00","17,878,780,185.00","17,825,417,949.00","18,960,182,371.00","19,770,840,286.00","17,767,704,597.00","19,027,392,876.00","21,081,669,870.00","24,129,599,552.00",
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,"704,756,304.70","764,634,783.70","826,244,610.00","917,614,007.60","894,159,153.30","974,650,463.90","1,096,432,771.00","1,238,043,904.00","1,425,715,406.00","1,659,904,613.00","1,920,586,698.00","2,263,785,444.00","2,721,440,981.00","3,696,213,333.00","5,221,534,956.00","5,633,673,930.00","6,327,077,974.00","6,618,585,074.00","7,517,176,355.00","9,296,921,724.00","11,896,256,783.00","14,175,228,844.00","16,084,252,378.00","17,784,112,150.00","19,749,361,098.00","19,156,532,746.00","18,586,746,057.00","20,919,215,578.00","25,371,462,488.00","30,465,364,739.00","36,144,336,769.00","45,466,164,978.00","52,130,263,966.00","60,603,478,153.00","73,690,847,191.00","87,810,991,957.00","96,295,886,525.00","100,000,000,000.00","85,728,310,229.00","86,284,660,767.00","96,074,477,958.00","89,794,943,350.00","92,537,752,709.00","97,645,448,284.00","115,000,000,000.00","128,000,000,000.00","149,000,000,000.00","181,000,000,000.00","194,000,000,000.00","194,000,000,000.00","240,000,000,000.00","279,000,000,000.00","295,000,000,000.00","308,000,000,000.00","315,000,000,000.00","308,000,000,000.00","318,000,000,000.00","338,000,000,000.00","364,000,000,000.00",
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,"25,203,524.03","28,084,252.76","28,606,411.40",,"50,056,882.82","40,606,712.05","55,272,108.84","84,539,332.28","74,617,096.48","83,099,107.91","93,147,039.25","111,022,090.00","151,270,207.90","168,715,353.10","187,313,261.30","188,446,092.10","180,219,397.50","252,806,783.40","232,306,861.20","210,737,869.70","238,606,299.60","310,684,273.70","332,286,760.90","302,515,026.90","320,355,090.60","378,778,047.20","410,923,236.20","464,756,638.50","519,334,096.70","565,163,750.60","567,919,502.80","471,177,008.10","482,214,092.30","435,103,853.50","400,463,452.10","341,661,643.60","332,738,245.90","375,111,894.90","413,909,879.30","456,705,434.00","516,074,229.00","608,229,326.70","597,765,363.10","681,151,193.50","932,725,583.30","1,063,879,446.00","1,129,787,198.00","1,172,268,301.00","1,154,650,069.00","1,230,459,710.00","1,309,631,135.00","1,395,608,472.00",
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,"322,009,471.60","327,834,680.60","342,721,579.80","348,546,952.10","371,848,114.70","359,379,856.20","375,479,849.80","348,795,303.00","329,860,091.90","408,690,163.50","434,410,373.80","419,549,425.10","465,381,090.00","575,230,234.40","648,590,642.90","679,335,901.10","594,895,672.30","691,777,758.40","960,728,338.90","1,109,374,722.00","1,100,685,845.00","1,114,830,472.00","1,295,361,886.00","995,104,305.30","1,087,471,862.00","856,890,498.60","490,181,456.60","701,307,602.30","1,055,083,945.00","932,974,411.90","649,644,826.80","779,981,458.90","679,997,997.60","768,812,334.80","911,915,970.70","870,758,739.40","941,742,152.70","850,218,033.60","672,375,927.30","669,384,768.90","635,874,002.20","1,090,467,712.00","1,253,340,520.00","1,385,810,072.00","1,448,536,631.00","1,650,494,367.00","1,885,112,202.00","2,158,496,873.00","2,505,458,705.00","2,453,899,847.00","2,578,026,297.00","2,942,546,781.00","3,801,862,611.00","4,920,343,195.00","5,015,157,816.00","4,218,723,875.00","3,674,794,530.00","3,739,577,973.00","4,085,114,794.00",
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"877,720,000.00","929,520,000.00","976,200,000.00","1,009,760,100.00","1,049,400,000.00","1,132,920,000.00","1,186,120,000.00","1,263,720,000.00","1,442,320,000.00","1,665,880,000.00","1,884,120,100.00","2,328,280,100.00","2,941,640,100.00","3,127,960,000.00","3,463,639,900.00","3,573,959,900.00","3,437,200,200.00","3,399,189,100.00","3,506,347,800.00","3,661,683,400.00","3,800,368,600.00","3,771,663,200.00","3,958,045,800.00","4,189,880,000.00","4,372,215,300.00","4,817,542,204.00","5,252,342,400.00","5,813,399,300.00","6,680,269,200.00","7,679,384,000.00","8,921,947,100.00","9,586,327,800.00","10,221,705,900.00","10,936,669,900.00","11,284,197,000.00","11,784,927,700.00","12,282,533,600.00","12,664,190,300.00","13,243,892,200.00","13,724,810,900.00","14,698,001,400.00","15,999,886,400.00","17,011,750,900.00","17,986,890,000.00","17,601,620,000.00","18,448,000,000.00","20,284,000,000.00","21,386,000,000.00","21,991,000,000.00","22,593,000,000.00","23,438,000,000.00","24,154,000,000.00","24,928,000,000.00","26,057,000,000.00",
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,215,640,315.00","1,101,897,918.00","1,160,626,398.00","1,253,529,080.00","1,600,451,467.00","1,877,328,036.00","1,958,711,603.00","2,092,585,623.00","2,488,365,727.00","2,752,307,016.00","2,363,156,432.00","2,139,072,848.00","2,054,489,853.00","1,800,077,091.00","1,865,374,403.00","1,788,510,017.00","1,523,012,088.00","1,564,380,531.00","1,632,860,041.00",,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,"180,459,936.80","191,659,914.40","203,531,927.50","216,145,935.90","229,529,912.70","243,724,533.20","257,374,455.80","271,780,364.80","286,718,279.70","306,357,284.60","322,600,009.10","331,102,742.20","416,942,436.90","507,028,428.20","467,577,432.20","710,850,226.50","807,275,808.70","498,550,873.00","564,986,059.70","590,419,855.10","603,592,656.80","699,112,266.80","774,419,569.70","733,901,365.90","788,307,213.40","876,404,617.70","930,318,705.30","1,009,792,724.00","1,038,291,284.00","1,092,392,963.00","917,044,228.00",,,,,,,,,,,,,,,,,,,,,,,"3,892,402,685.00","3,963,532,309.00","4,048,860,871.00","4,198,485,404.00","4,508,845,348.00","4,720,727,278.00",
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,750,000,000.00","20,948,677,840.00","24,147,996,550.00","18,284,194,680.00","18,409,364,147.00","6,540,247,190.00","12,267,175,481.00","16,116,843,146.00","21,188,704,081.00","24,861,483,281.00","27,683,225,959.00","32,482,070,360.00","43,170,990,616.00","52,194,221,469.00","45,162,894,381.00","41,819,468,692.00","49,258,136,129.00","43,309,252,921.00","48,394,239,475.00","47,062,206,678.00","39,628,550,869.00","40,630,392,019.00","44,120,424,392.00","50,597,289,147.00",
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,"29,867,628,363.00","31,048,172,042.00","33,641,805,365.00","38,549,954,056.00","37,626,453,858.00","41,900,310,600.00","45,215,806,924.00","44,688,189,308.00","47,792,170,482.00","54,722,833,694.00","64,348,929,154.00","65,461,644,977.00","73,837,762,177.00","94,401,413,270.00","123,000,000,000.00","136,000,000,000.00","148,000,000,000.00","162,000,000,000.00","179,000,000,000.00","216,000,000,000.00","271,000,000,000.00","380,000,000,000.00","349,000,000,000.00","304,000,000,000.00","265,000,000,000.00","251,000,000,000.00","257,000,000,000.00","294,000,000,000.00","303,000,000,000.00","301,000,000,000.00","337,000,000,000.00","342,000,000,000.00","338,000,000,000.00","315,000,000,000.00","310,000,000,000.00","356,000,000,000.00","368,000,000,000.00","382,000,000,000.00","369,000,000,000.00","372,000,000,000.00","396,000,000,000.00","378,000,000,000.00","412,000,000,000.00","517,000,000,000.00","644,000,000,000.00","764,000,000,000.00","909,000,000,000.00","1,060,000,000,000.00","1,210,000,000,000.00","1,150,000,000,000.00","1,370,000,000,000.00","1,550,000,000,000.00","1,640,000,000,000.00","1,750,000,000,000.00","1,830,000,000,000.00","1,660,000,000,000.00","1,560,000,000,000.00","1,690,000,000,000.00","1,710,000,000,000.00",
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,586,253,366.00","12,231,264,525.00","14,602,072,425.00","14,907,308,934.00","11,931,472,173.00","18,426,469,030.00","13,962,212,837.00","11,997,800,751.00",,,,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,"29,878,659,986.00","31,058,630,404.00","33,653,229,477.00","38,562,409,579.00","37,640,644,723.00","41,914,378,566.00","45,230,543,058.00","44,703,182,495.00","47,806,288,603.00","54,736,814,506.00","64,364,346,843.00","65,480,920,943.00","73,866,060,284.00","94,435,041,520.00","123,000,000,000.00","136,000,000,000.00","148,000,000,000.00","162,000,000,000.00","180,000,000,000.00","216,000,000,000.00","271,000,000,000.00","380,000,000,000.00","349,000,000,000.00","304,000,000,000.00","265,000,000,000.00","251,000,000,000.00","258,000,000,000.00","295,000,000,000.00","304,000,000,000.00","302,000,000,000.00","338,000,000,000.00","343,000,000,000.00","338,000,000,000.00","315,000,000,000.00","311,000,000,000.00","356,000,000,000.00","368,000,000,000.00","383,000,000,000.00","369,000,000,000.00","373,000,000,000.00","397,000,000,000.00","379,000,000,000.00","413,000,000,000.00","517,000,000,000.00","645,000,000,000.00","765,000,000,000.00","910,000,000,000.00","1,060,000,000,000.00","1,210,000,000,000.00","1,150,000,000,000.00","1,370,000,000,000.00","1,550,000,000,000.00","1,640,000,000,000.00","1,750,000,000,000.00","1,830,000,000,000.00","1,660,000,000,000.00","1,560,000,000,000.00","1,690,000,000,000.00","1,710,000,000,000.00",
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"7,883,204,176.00","8,868,450,634.00","10,450,582,136.00","13,022,817,253.00","20,229,032,841.00","23,027,752,830.00","26,286,368,853.00","29,851,121,835.00","32,105,262,436.00","39,837,834,662.00","52,770,253,819.00","54,515,500,570.00","54,278,132,318.00","52,507,770,544.00","52,047,030,761.00","50,105,591,612.00","49,143,562,097.00","56,157,715,441.00","61,914,872,176.00","64,412,053,839.00","74,891,644,438.00","76,410,484,557.00","81,362,702,787.00","80,182,686,853.00","84,247,005,840.00","95,435,995,821.00","102,000,000,000.00","109,000,000,000.00","109,000,000,000.00","116,000,000,000.00","129,000,000,000.00","130,000,000,000.00","139,000,000,000.00","166,000,000,000.00","200,000,000,000.00","239,000,000,000.00","278,000,000,000.00","334,000,000,000.00","403,000,000,000.00","344,000,000,000.00","395,000,000,000.00","478,000,000,000.00","501,000,000,000.00","517,000,000,000.00","531,000,000,000.00","452,000,000,000.00","445,000,000,000.00","485,000,000,000.00","536,000,000,000.00",
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,951,127.73","85,171,074.21","102,085,766.50","114,582,285.80","136,450,661.30","142,775,106.80","149,146,923.10","188,021,168.80","187,821,029.00","197,454,052.10","233,213,521.70","252,560,556.00","302,925,488.10","348,941,656.40","318,265,835.30","347,545,391.80","375,040,173.80","422,296,762.30",
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,"99,650,000.00","107,700,000.00","116,150,000.00","125,950,000.00","134,400,000.00","154,150,000.00","190,350,000.00","220,700,000.00","241,350,000.00","259,650,000.00","274,900,000.00","301,000,000.00","311,950,000.00","339,450,000.00","409,850,000.00","465,500,000.00","505,500,000.00","641,500,000.00","735,500,000.00","782,500,000.00","795,000,000.00","889,000,000.00","915,000,000.00","883,500,000.00","864,000,000.00","873,000,000.00","891,000,000.00","980,000,000.00","1,161,000,000.00","542,600,000.00","388,400,000.00","448,100,000.00","404,600,000.00","428,764,705.90","605,492,537.30","691,590,497.70","861,411,471.30","926,422,500.00","1,110,850,000.00","886,290,697.70","947,671,969.70","834,279,357.80","1,093,574,468.00","1,274,190,311.00","1,484,092,538.00","1,793,388,732.00","2,626,380,435.00","2,936,612,022.00","3,532,969,035.00","3,875,409,836.00","4,368,398,048.00","4,422,276,622.00","4,980,000,000.00","5,145,757,576.00","5,240,606,061.00","4,787,367,928.00","3,166,040,523.00","3,068,766,110.00","3,590,753,769.00",
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,747,380,523.00","14,272,201,508.00","15,495,514,426.00","16,520,676,622.00","20,162,935,817.00","25,840,146,405.00","27,925,036,755.00","27,706,028,096.00","29,856,000,671.00","30,453,383,763.00","29,169,953,013.00","30,752,150,336.00","35,130,340,674.00","46,816,589,165.00","57,332,015,148.00","62,785,305,310.00","70,708,098,106.00","86,454,081,577.00","100,000,000,000.00","89,046,289,247.00","90,183,986,822.00","98,997,521,242.00","94,416,582,465.00","98,723,944,144.00","101,000,000,000.00","88,457,167,724.00","89,640,741,266.00","95,241,436,352.00","106,000,000,000.00",
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,198,205,508.00","13,263,688,696.00","13,101,056,604.00","13,258,920,423.00","15,049,621,395.00","21,352,223,817.00","21,507,233,003.00","20,763,101,591.00","22,146,232,112.00","22,711,383,652.00","20,289,627,637.00","20,876,309,576.00","23,489,889,975.00","29,634,713,063.00","34,414,784,504.00","36,206,396,344.00","39,481,044,913.00","48,006,373,118.00","55,552,508,715.00","50,368,056,543.00","48,161,250,935.00","51,516,367,350.00","46,580,457,470.00","48,401,896,410.00","49,930,685,013.00","43,090,173,062.00","44,651,537,260.00","48,441,722,816.00","54,007,972,106.00",
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,"15,822,585,034.00","17,212,686,615.00","18,667,251,380.00","20,204,870,630.00","22,532,416,750.00","24,795,499,686.00","26,971,486,546.00","29,275,995,675.00","31,066,819,929.00","33,738,102,482.00","37,780,565,240.00","41,226,082,639.00","48,553,327,545.00","58,918,580,977.00","65,472,846,353.00","82,206,762,873.00","88,630,408,366.00","93,695,265,976.00","104,000,000,000.00","122,000,000,000.00","141,000,000,000.00","129,000,000,000.00","113,000,000,000.00","104,000,000,000.00","108,000,000,000.00","113,000,000,000.00","149,000,000,000.00","182,000,000,000.00","205,000,000,000.00","216,000,000,000.00","260,000,000,000.00","272,000,000,000.00","282,000,000,000.00","211,000,000,000.00","227,000,000,000.00","265,000,000,000.00","290,000,000,000.00","266,000,000,000.00","269,000,000,000.00","272,000,000,000.00","261,000,000,000.00","241,000,000,000.00","265,000,000,000.00","332,000,000,000.00","383,000,000,000.00","390,000,000,000.00","420,000,000,000.00","488,000,000,000.00","515,000,000,000.00","435,000,000,000.00","495,000,000,000.00","573,000,000,000.00","551,000,000,000.00","585,000,000,000.00","580,000,000,000.00","504,000,000,000.00","516,000,000,000.00","541,000,000,000.00","556,000,000,000.00",
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,"35,076,158.48","43,025,199.50","45,927,061.46","54,128,377.43","64,979,280.41","70,278,594.43","76,858,462.83","74,758,504.83","79,798,404.03","105,417,891.60","112,137,757.20","136,465,324.40","146,741,251.50","221,902,017.30","264,311,994.10","288,302,907.40","272,539,098.40","304,047,838.10","340,616,375.30","412,093,133.80","542,000,513.60","571,542,674.60","537,575,980.80","555,336,145.80","494,475,699.90","361,014,890.50","449,146,608.30","584,135,559.90","692,016,714.30","696,915,430.70","1,114,703,088.00","1,156,141,998.00","1,284,766,234.00","1,357,206,996.00","1,419,293,455.00","1,698,982,438.00","1,602,760,100.00","1,716,699,913.00","1,576,904,292.00","1,547,884,442.00","1,738,100,848.00","1,542,477,355.00","1,432,228,173.00","2,197,612,761.00","2,770,082,815.00","3,178,126,548.00","3,291,353,813.00","3,469,363,931.00","3,294,093,360.00","3,580,417,157.00","4,438,778,554.00","4,820,499,498.00","4,886,658,800.00","4,597,702,898.00","4,422,304,977.00","4,073,390,988.00","3,840,677,845.00","4,446,248,678.00","4,710,618,472.00",
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,"12,012,025.25","11,592,024.36","12,642,026.57","13,923,029.26","15,393,032.35","15,603,032.80","16,443,034.56","16,632,032.81","16,074,027.35","16,452,027.99","18,432,031.36","21,965,951.72","30,645,121.01","36,896,278.22","43,134,498.69","47,803,145.96","49,278,979.55","64,526,398.66","85,552,369.91","127,261,099.20","147,357,222.80","154,902,869.00","147,912,069.80","146,712,850.50","151,313,242.00","168,887,539.10","207,850,623.60","249,267,039.80","283,828,769.00","304,832,867.40","368,584,758.90","374,359,556.10","433,667,193.80","473,916,819.50","486,451,204.60","508,221,508.20","503,068,472.20","562,958,836.50","608,369,282.20","622,985,493.70","614,879,764.80","622,262,057.20","697,518,248.20","705,704,816.00","839,319,927.30","919,103,254.50","1,016,418,229.00","1,033,561,654.00","967,199,594.00","847,397,850.10","969,936,525.30","1,065,826,670.00","1,060,226,126.00","1,328,157,609.00","1,343,007,845.00","1,377,495,054.00","1,427,524,565.00","1,503,168,690.00","1,590,180,446.00",
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,"857,704,431.70","945,244,992.20","1,110,565,864.00","1,200,447,429.00","1,339,494,290.00","1,472,036,551.00","1,342,287,557.00","1,580,229,795.00","1,753,746,370.00","2,245,011,572.00","2,140,383,696.00","2,589,851,693.00","3,059,682,162.00","3,239,488,105.00","5,159,557,176.00","6,826,980,767.00","7,633,528,921.00","7,696,011,360.00","9,275,203,106.00","9,929,682,184.00","13,062,421,025.00","15,518,199,247.00","16,298,905,397.00","17,589,184,557.00","17,503,082,982.00","16,403,544,511.00","13,293,209,270.00","11,356,215,713.00","10,577,042,355.00","9,853,396,226.00","12,308,624,284.00","12,981,833,333.00","13,253,565,899.00","13,695,962,019.00","10,122,020,000.00","11,396,706,587.00","13,789,560,878.00","14,505,233,969.00","15,200,846,138.00","15,873,875,969.00","19,325,894,913.00","21,099,833,784.00","21,582,248,882.00","21,828,144,686.00","25,086,930,693.00","28,858,965,517.00","33,332,844,575.00","40,405,006,007.00",,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"358,744,800.00","366,707,910.00","409,753,640.00","485,598,810.00","578,645,760.00","721,891,470.00","773,489,740.00","862,683,630.00","703,175,750.00","686,787,810.00","728,789,570.00","715,722,770.00","740,776,770.00","823,968,140.00","893,501,650.00","950,357,510.00","962,525,840.00","1,022,312,010.00",
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,"313,582,727.60","333,975,336.60","357,635,713.90","371,767,002.70","392,247,517.60","416,926,303.00","432,794,922.50","449,826,323.00","453,980,096.70","471,635,620.90","469,266,736.60","501,866,730.70","585,427,545.70","647,199,482.80","652,532,796.10","864,602,103.30","866,044,961.00","935,360,466.40","1,113,920,123.00","1,004,316,495.00","1,033,002,402.00","876,937,559.70","834,369,860.40","832,415,806.00","919,103,735.30","1,033,069,710.00","1,067,828,247.00","1,163,426,851.00","1,482,597,299.00","1,433,686,310.00","1,738,605,558.00","1,877,138,042.00","1,881,847,677.00","1,463,251,055.00","1,179,837,955.00","1,445,919,970.00","1,607,345,450.00","1,544,689,503.00","1,744,794,457.00","1,534,673,583.00","1,385,058,162.00","1,709,347,793.00","1,987,622,279.00","2,736,666,516.00","4,414,929,220.00","6,646,663,561.00","7,422,102,656.00","8,638,711,443.00","10,351,932,604.00","9,253,484,108.00","10,657,705,536.00","12,156,380,425.00","12,368,071,039.00","12,949,854,263.00","13,922,223,234.00","10,945,989,472.00","10,090,922,857.00","9,975,692,095.00","11,273,115,239.00",
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,"80,089,105,709.00","70,304,349,373.00","64,423,946,698.00","69,762,192,577.00","80,882,159,082.00","94,391,046,722.00","103,000,000,000.00","100,000,000,000.00","101,000,000,000.00","113,000,000,000.00","127,000,000,000.00","136,000,000,000.00","154,000,000,000.00","194,000,000,000.00","219,000,000,000.00","246,000,000,000.00","250,000,000,000.00","289,000,000,000.00","280,000,000,000.00","324,000,000,000.00","374,000,000,000.00","399,000,000,000.00","419,000,000,000.00","440,000,000,000.00","477,000,000,000.00","523,000,000,000.00","521,000,000,000.00","515,000,000,000.00","571,000,000,000.00","617,000,000,000.00","662,000,000,000.00","718,000,000,000.00","805,000,000,000.00","883,000,000,000.00","1,060,000,000,000.00","1,310,000,000,000.00","1,510,000,000,000.00","1,560,000,000,000.00","1,430,000,000,000.00","1,570,000,000,000.00","1,730,000,000,000.00","1,840,000,000,000.00","2,040,000,000,000.00","2,310,000,000,000.00","2,680,000,000,000.00","3,100,000,000,000.00","3,730,000,000,000.00","4,720,000,000,000.00","5,980,000,000,000.00","6,480,000,000,000.00","7,850,000,000,000.00","9,600,000,000,000.00","10,700,000,000,000.00","11,800,000,000,000.00","12,700,000,000,000.00","13,200,000,000,000.00","13,400,000,000,000.00","14,600,000,000,000.00","16,300,000,000,000.00",
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000,000,000.00","1,070,000,000,000.00","1,130,000,000,000.00","1,100,000,000,000.00","1,010,000,000,000.00","990,000,000,000.00","860,000,000,000.00","925,000,000,000.00","950,000,000,000.00","979,000,000,000.00","946,000,000,000.00","820,000,000,000.00","891,000,000,000.00","907,000,000,000.00","1,020,000,000,000.00","1,250,000,000,000.00","1,620,000,000,000.00","2,030,000,000,000.00","2,460,000,000,000.00","3,160,000,000,000.00","3,910,000,000,000.00","3,110,000,000,000.00","3,650,000,000,000.00","4,430,000,000,000.00","4,630,000,000,000.00","4,910,000,000,000.00","4,640,000,000,000.00","3,620,000,000,000.00","3,480,000,000,000.00","3,910,000,000,000.00","4,060,000,000,000.00",
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,"121,128,073.10","126,396,469.70","132,237,441.60","143,255,784.50","166,104,067.60","187,300,336.40","216,136,263.90","231,706,475.50","241,956,910.70","267,732,446.40","253,976,626.20","286,537,525.00","335,677,636.90","406,479,906.20","560,437,742.60","617,321,669.40","619,375,134.20","777,435,020.50","824,263,841.50","891,775,906.60","1,136,408,814.00","962,347,001.00","821,651,918.70","765,746,590.60","718,148,959.60","762,359,722.70","1,060,911,735.00","1,249,099,130.00","1,378,847,487.00","1,352,949,663.00","1,628,427,515.00","1,602,299,863.00","1,692,959,110.00","1,233,496,846.00","982,624,324.50","1,309,382,885.00","1,465,448,290.00","1,498,950,899.00","1,587,345,951.00","1,576,094,566.00","1,488,185,772.00","1,481,141,850.00","1,698,678,686.00","2,111,093,198.00","2,255,942,249.00","2,280,575,830.00","2,349,495,621.00","2,659,095,101.00","3,310,277,927.00","3,365,711,796.00","3,426,022,206.00","3,867,391,618.00","3,873,529,926.00","4,320,427,496.00","4,568,900,620.00","4,179,185,205.00","4,483,932,937.00","4,808,043,653.00","5,358,722,983.00",
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,"2,760,747,472.00","3,034,043,574.00","3,308,912,797.00","3,540,403,457.00","3,889,129,942.00","4,388,937,649.00","5,279,230,817.00","5,638,461,442.00","6,081,009,428.00","6,695,336,567.00","7,086,538,438.00","7,375,000,024.00","8,177,884,553.00","10,838,587,358.00","13,703,000,530.00","14,882,747,955.00","16,985,211,146.00","19,779,315,170.00","24,006,570,178.00","27,371,699,083.00","32,353,440,727.00","34,846,107,862.00","36,589,797,857.00","40,042,826,244.00","41,797,592,963.00","38,900,692,712.00","43,096,746,122.00","50,535,438,696.00","61,667,199,835.00","72,250,877,410.00","85,343,063,966.00","98,234,695,722.00","111,000,000,000.00","129,000,000,000.00","147,000,000,000.00","169,000,000,000.00","183,000,000,000.00","150,000,000,000.00","114,000,000,000.00","127,000,000,000.00","126,000,000,000.00","120,000,000,000.00","134,000,000,000.00","152,000,000,000.00","173,000,000,000.00","189,000,000,000.00","222,000,000,000.00","263,000,000,000.00","291,000,000,000.00","282,000,000,000.00","341,000,000,000.00","371,000,000,000.00","398,000,000,000.00","420,000,000,000.00","407,000,000,000.00","401,000,000,000.00","412,000,000,000.00","455,000,000,000.00","505,000,000,000.00",
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,629,395,066.00","2,534,720,480.00","1,909,246,641.00","1,646,693,642.00","1,522,018,436.00","1,231,567,145.00","1,043,654,822.00","921,572,114.50","1,320,242,081.00","1,086,605,267.00","860,521,119.30","1,080,768,907.00","1,221,120,799.00","1,555,301,496.00","2,076,182,461.00","2,312,327,536.00","2,830,220,713.00","3,719,506,173.00","5,161,337,336.00","4,979,481,980.00","5,642,178,580.00","6,522,732,203.00","7,633,049,792.00","8,448,469,838.00","9,112,544,556.00","7,854,602,392.00","6,952,678,127.00","7,157,865,188.00","7,522,947,810.00",
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,331,358,820.00","3,010,982,414.00","3,006,988,217.00","3,189,539,641.00","3,208,098,919.00","3,200,539,816.00","3,179,225,949.00","2,561,118,608.00","2,482,228,440.00","2,378,759,975.00","2,450,349,634.00","2,605,688,065.00","2,450,564,468.00","2,904,662,605.00","3,534,803,922.00","4,461,978,499.00","5,977,560,877.00","6,838,351,088.00","8,103,901,996.00","10,276,674,365.00","12,664,165,103.00","19,271,523,179.00","20,214,385,965.00","22,583,157,895.00","29,233,333,333.00","35,164,210,526.00","39,197,543,860.00","43,524,210,526.00","35,799,714,286.00","36,180,000,000.00","37,926,285,714.00","40,761,142,857.00",
