Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Romania,ROU,"Population, total",SP.POP.TOTL,"18,406,905.00","18,555,250.00","18,676,550.00","18,797,850.00","18,919,126.00","19,031,576.00","19,215,450.00","19,534,242.00","19,799,831.00","20,009,141.00","20,250,398.00","20,461,567.00","20,657,957.00","20,835,681.00","21,029,429.00","21,293,583.00","21,551,634.00","21,756,096.00","21,951,464.00","22,090,488.00","22,242,653.00","22,415,169.00","22,515,389.00","22,588,790.00","22,655,940.00","22,755,427.00","22,859,269.00","22,949,430.00","23,057,662.00","23,161,458.00","23,201,835.00","23,001,155.00","22,794,284.00","22,763,280.00","22,730,211.00","22,684,270.00","22,619,004.00","22,553,978.00","22,507,344.00","22,472,040.00","22,442,971.00","22,131,970.00","21,730,496.00","21,574,326.00","21,451,748.00","21,319,685.00","21,193,760.00","20,882,982.00","20,537,875.00","20,367,487.00","20,246,871.00","20,147,528.00","20,058,035.00","19,983,693.00","19,908,979.00","19,815,481.00","19,702,332.00","19,587,491.00","19,473,936.00",
Russian Federation,RUS,"Population, total",SP.POP.TOTL,"119,897,000.00","121,236,000.00","122,591,000.00","123,960,000.00","125,345,000.00","126,745,000.00","127,468,000.00","128,196,000.00","128,928,000.00","129,664,000.00","130,404,000.00","131,155,000.00","131,909,000.00","132,669,000.00","133,432,000.00","134,200,000.00","135,147,000.00","136,100,000.00","137,060,000.00","138,027,000.00","139,010,000.00","139,941,000.00","140,823,000.00","141,668,000.00","142,745,000.00","143,858,000.00","144,894,000.00","145,908,000.00","146,857,000.00","147,721,000.00","148,292,000.00","148,624,000.00","148,689,000.00","148,520,000.00","148,336,000.00","148,375,726.00","148,160,042.00","147,915,307.00","147,670,692.00","147,214,392.00","146,596,557.00","145,976,083.00","145,306,046.00","144,648,257.00","144,067,054.00","143,518,523.00","143,049,528.00","142,805,088.00","142,742,350.00","142,785,342.00","142,849,449.00","142,960,868.00","143,201,676.00","143,506,911.00","143,819,666.00","144,096,870.00","144,342,396.00","144,496,740.00","144,478,050.00",
Rwanda,RWA,"Population, total",SP.POP.TOTL,"2,935,582.00","2,998,325.00","3,052,936.00","3,105,419.00","3,164,263.00","3,235,531.00","3,321,679.00","3,420,895.00","3,529,843.00","3,643,237.00","3,757,358.00","3,871,439.00","3,987,224.00","4,106,407.00","4,231,578.00","4,364,706.00","4,506,109.00","4,655,383.00","4,812,872.00","4,978,817.00","5,153,312.00","5,329,252.00","5,504,842.00","5,690,980.00","5,902,843.00","6,146,891.00","6,443,751.00","6,779,983.00","7,088,191.00","7,276,985.00","7,288,882.00","7,083,935.00","6,702,244.00","6,263,757.00","5,936,261.00","5,836,495.00","6,013,107.00","6,419,901.00","6,962,802.00","7,501,234.00","7,933,681.00","8,231,156.00","8,427,060.00","8,557,161.00","8,680,524.00","8,840,215.00","9,043,337.00","9,273,757.00","9,524,534.00","9,782,770.00","10,039,338.00","10,293,331.00","10,549,678.00","10,811,543.00","11,083,635.00","11,369,071.00","11,668,818.00","11,980,937.00","12,301,939.00",
South Asia,SAS,"Population, total",SP.POP.TOTL,"572,839,523.00","584,939,726.00","597,494,449.00","610,498,327.00","623,943,332.00","637,823,175.00","652,144,182.00","666,908,582.00","682,102,178.00","697,706,104.00","713,711,349.00","730,107,637.00","746,911,716.00","764,174,958.00","781,966,565.00","800,335,563.00","819,292,545.00","838,819,925.00","858,901,731.00","879,510,848.00","900,620,572.00","922,226,636.00","944,315,187.00","966,836,452.00","989,728,215.00","1,012,942,302.00","1,036,437,892.00","1,060,208,539.00","1,084,281,155.00","1,108,702,403.00","1,133,495,196.00","1,158,655,617.00","1,184,133,314.00","1,209,847,786.00","1,235,693,869.00","1,261,587,756.00","1,287,476,190.00","1,313,346,377.00","1,339,202,708.00","1,365,067,928.00","1,390,946,064.00","1,416,822,959.00","1,442,644,058.00","1,468,324,422.00","1,493,757,846.00","1,518,861,552.00","1,543,610,696.00","1,568,003,159.00","1,592,010,819.00","1,615,610,198.00","1,638,792,934.00","1,661,534,412.00","1,683,747,130.00","1,705,772,050.00","1,727,640,967.00","1,749,417,068.00","1,771,167,194.00","1,792,835,608.00","1,814,388,744.00",
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,"4,086,539.00","4,218,853.00","4,362,786.00","4,516,533.00","4,677,298.00","4,843,635.00","5,015,357.00","5,195,135.00","5,387,828.00","5,599,904.00","5,836,389.00","6,100,626.00","6,392,970.00","6,711,923.00","7,054,532.00","7,419,493.00","7,802,926.00","8,207,697.00","8,646,845.00","9,137,927.00","9,691,476.00","10,311,775.00","10,988,853.00","11,701,128.00","12,418,834.00","13,118,993.00","13,794,165.00","14,445,671.00","15,070,082.00","15,666,297.00","16,233,785.00","16,772,694.00","17,282,691.00","17,763,298.00","18,214,470.00","18,638,787.00","19,033,845.00","19,407,142.00","19,783,304.00","20,194,527.00","20,663,843.00","21,202,642.00","21,805,313.00","22,456,649.00","23,132,682.00","23,816,183.00","24,498,310.00","25,184,597.00","25,888,541.00","26,630,303.00","27,421,461.00","28,267,685.00","29,155,187.00","30,052,518.00","30,916,994.00","31,717,667.00","32,442,572.00","33,099,147.00","33,699,947.00",
Sudan,SDN,"Population, total",SP.POP.TOTL,"7,544,491.00","7,769,482.00","8,004,121.00","8,248,812.00","8,503,994.00","8,770,097.00","9,047,798.00","9,337,657.00","9,639,840.00","9,954,410.00","10,281,700.00","10,621,472.00","10,974,622.00","11,343,926.00","11,732,958.00","12,144,135.00","12,578,407.00","13,034,625.00","13,510,421.00","14,002,303.00","14,507,468.00","15,027,248.00","15,562,125.00","16,107,620.00","16,657,959.00","17,210,187.00","17,757,491.00","18,303,435.00","18,867,560.00","19,476,647.00","20,147,590.00","20,891,441.00","21,696,244.00","22,527,834.00","23,338,464.00","24,094,747.00","24,782,383.00","25,413,917.00","26,015,521.00","26,626,520.00","27,275,015.00","27,971,082.00","28,704,778.00","29,460,519.00","30,214,193.00","30,949,516.00","31,661,823.00","32,360,621.00","33,060,837.00","33,783,788.00","34,545,013.00","35,349,681.00","36,193,783.00","37,072,550.00","37,977,655.00","38,902,950.00","39,847,440.00","40,813,396.00","41,801,533.00",
Senegal,SEN,"Population, total",SP.POP.TOTL,"3,206,749.00","3,295,278.00","3,386,806.00","3,481,654.00","3,580,239.00","3,682,876.00","3,789,383.00","3,899,644.00","4,014,103.00","4,133,322.00","4,257,505.00","4,387,540.00","4,522,893.00","4,660,725.00","4,797,187.00","4,929,846.00","5,057,378.00","5,181,514.00","5,306,681.00","5,439,066.00","5,583,165.00","5,740,444.00","5,909,739.00","6,089,572.00","6,277,424.00","6,471,327.00","6,670,663.00","6,875,754.00","7,086,627.00","7,303,517.00","7,526,307.00","7,755,496.00","7,990,096.00","8,226,760.00","8,461,068.00","8,690,164.00","8,912,861.00","9,130,877.00","9,347,774.00","9,568,722.00","9,797,734.00","10,036,104.00","10,283,699.00","10,541,467.00","10,810,083.00","11,090,116.00","11,382,268.00","11,687,080.00","12,004,701.00","12,335,084.00","12,678,148.00","13,033,809.00","13,401,991.00","13,782,420.00","14,174,731.00","14,578,459.00","14,993,528.00","15,419,381.00","15,854,360.00",
Singapore,SGP,"Population, total",SP.POP.TOTL,"1,646,400.00","1,702,400.00","1,750,200.00","1,795,000.00","1,841,600.00","1,886,900.00","1,934,400.00","1,977,600.00","2,012,000.00","2,042,500.00","2,074,507.00","2,112,900.00","2,152,400.00","2,193,000.00","2,229,800.00","2,262,600.00","2,293,300.00","2,325,300.00","2,353,600.00","2,383,500.00","2,413,945.00","2,532,835.00","2,646,466.00","2,681,061.00","2,732,221.00","2,735,957.00","2,733,373.00","2,774,789.00","2,846,108.00","2,930,901.00","3,047,132.00","3,135,083.00","3,230,698.00","3,313,471.00","3,419,048.00","3,524,506.00","3,670,704.00","3,796,038.00","3,927,213.00","3,958,723.00","4,027,887.00","4,138,012.00","4,175,950.00","4,114,826.00","4,166,664.00","4,265,762.00","4,401,365.00","4,588,599.00","4,839,396.00","4,987,573.00","5,076,732.00","5,183,688.00","5,312,437.00","5,399,162.00","5,469,724.00","5,535,002.00","5,607,283.00","5,612,253.00","5,638,676.00",
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,"117,849.00","121,378.00","125,040.00","128,838.00","132,759.00","136,816.00","140,991.00","145,317.00","149,881.00","154,830.00","160,250.00","166,162.00","172,552.00","179,305.00","186,295.00","193,402.00","200,599.00","207,890.00","215,295.00","222,840.00","230,546.00","238,429.00","246,447.00","254,559.00","262,687.00","270,788.00","278,837.00","286,870.00","294,972.00","303,272.00","311,866.00","320,780.00","329,995.00","339,504.00","349,281.00","359,281.00","369,523.00","379,999.00","390,693.00","401,586.00","412,660.00","423,944.00","435,432.00","447,017.00","458,539.00","469,918.00","481,078.00","492,132.00","503,360.00","515,181.00","527,861.00","541,521.00","556,064.00","571,335.00","587,079.00","603,118.00","619,437.00","636,038.00","652,858.00",
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,"2,317,636.00","2,352,363.00","2,388,769.00","2,426,857.00","2,466,667.00","2,508,219.00","2,551,578.00","2,596,805.00","2,644,020.00","2,693,348.00","2,744,891.00","2,798,724.00","2,854,872.00","2,913,344.00","2,974,104.00","3,037,154.00","3,102,592.00","3,170,508.00","3,240,839.00","3,313,504.00","3,388,495.00","3,464,106.00","3,540,170.00","3,619,847.00","3,707,510.00","3,805,311.00","3,916,685.00","4,038,144.00","4,156,634.00","4,254,444.00","4,319,762.00","4,348,660.00","4,347,724.00","4,328,957.00","4,309,775.00","4,303,957.00","4,312,666.00","4,335,301.00","4,381,483.00","4,462,378.00","4,584,571.00","4,754,072.00","4,965,766.00","5,201,070.00","5,433,991.00","5,645,624.00","5,829,237.00","5,989,633.00","6,133,603.00","6,272,734.00","6,415,634.00","6,563,240.00","6,712,581.00","6,863,980.00","7,017,144.00","7,171,914.00","7,328,838.00","7,488,431.00","7,650,154.00",
El Salvador,SLV,"Population, total",SP.POP.TOTL,"2,766,324.00","2,846,600.00","2,931,192.00","3,019,224.00","3,109,563.00","3,201,313.00","3,293,952.00","3,387,383.00","3,481,624.00","3,576,838.00","3,673,068.00","3,770,059.00","3,867,309.00","3,964,270.00","4,060,260.00","4,154,692.00","4,247,502.00","4,338,458.00","4,426,675.00","4,511,129.00","4,591,134.00","4,666,364.00","4,737,257.00","4,804,935.00","4,871,035.00","4,936,807.00","5,002,336.00","5,067,537.00","5,133,274.00","5,200,602.00","5,270,079.00","5,342,198.00","5,416,323.00","5,490,477.00","5,561,919.00","5,628,600.00","5,689,938.00","5,746,284.00","5,797,765.00","5,844,846.00","5,887,936.00","5,927,006.00","5,962,136.00","5,994,077.00","6,023,797.00","6,052,123.00","6,079,399.00","6,105,810.00","6,131,764.00","6,157,686.00","6,183,875.00","6,210,568.00","6,237,923.00","6,266,070.00","6,295,128.00","6,325,124.00","6,356,143.00","6,388,122.00","6,420,744.00",
San Marino,SMR,"Population, total",SP.POP.TOTL,"15,432.00","15,837.00","16,255.00","16,679.00","17,099.00","17,513.00","17,918.00","18,307.00","18,668.00","18,977.00","19,221.00","19,389.00","19,494.00","19,566.00","19,664.00","19,831.00","20,083.00","20,397.00","20,760.00","21,127.00","21,459.00","21,765.00","22,037.00","22,299.00","22,549.00","22,798.00","23,046.00","23,295.00","23,551.00","23,817.00","24,125.00","24,460.00","24,822.00","25,209.00","25,582.00","25,928.00","26,252.00","26,562.00","26,840.00","27,145.00","27,462.00","27,812.00","28,175.00","28,562.00","28,940.00","29,324.00","29,700.00","30,063.00","30,434.00","30,816.00","31,229.00","31,661.00","32,105.00","32,553.00","32,948.00","33,272.00","33,504.00","33,671.00","33,785.00",
Somalia,SOM,"Population, total",SP.POP.TOTL,"2,755,972.00","2,814,118.00","2,874,218.00","2,936,477.00","3,001,158.00","3,068,459.00","3,143,648.00","3,227,841.00","3,312,742.00","3,386,738.00","3,444,568.00","3,472,367.00","3,479,790.00","3,512,623.00","3,632,990.00","3,880,292.00","4,278,973.00","4,802,141.00","5,375,017.00","5,892,755.00","6,281,134.00","6,511,113.00","6,608,044.00","6,618,588.00","6,614,715.00","6,648,627.00","6,736,748.00","6,862,273.00","7,005,234.00","7,133,258.00","7,225,092.00","7,274,030.00","7,295,384.00","7,315,865.00","7,372,598.00","7,491,637.00","7,682,686.00","7,936,127.00","8,235,064.00","8,553,601.00","8,872,254.00","9,186,725.00","9,501,342.00","9,815,412.00","10,130,243.00","10,446,863.00","10,763,905.00","11,080,121.00","11,397,188.00","11,717,692.00","12,043,883.00","12,376,302.00","12,715,510.00","13,063,706.00","13,423,576.00","13,797,201.00","14,185,613.00","14,589,119.00","15,008,154.00",
Serbia,SRB,"Population, total",SP.POP.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,586,000.00","7,595,636.00","7,646,424.00","7,699,307.00","7,734,639.00","7,625,357.00","7,617,794.00","7,596,501.00","7,567,745.00","7,540,401.00","7,516,346.00","7,503,433.00","7,496,522.00","7,480,591.00","7,463,157.00","7,440,769.00","7,411,569.00","7,381,579.00","7,350,222.00","7,320,807.00","7,291,436.00","7,234,099.00","7,199,077.00","7,164,132.00","7,130,576.00","7,095,383.00","7,058,322.00","7,020,858.00","6,982,084.00",
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,"227,191,523.00","232,524,149.00","238,077,656.00","243,848,250.00","249,827,421.00","256,012,311.00","262,405,723.00","269,022,313.00","275,886,090.00","283,027,719.00","290,472,589.00","298,229,373.00","306,303,245.00","314,704,275.00","323,442,251.00","332,524,194.00","341,958,327.00","351,746,884.00","361,877,211.00","372,341,499.00","383,124,971.00","394,217,921.00","405,624,490.00","417,361,346.00","429,457,221.00","441,922,766.00","454,769,977.00","467,984,669.00","481,525,537.00","495,338,224.00","509,382,344.00","523,656,474.00","538,175,706.00","552,948,109.00","567,997,803.00","583,337,957.00","598,991,362.00","614,977,052.00","631,321,810.00","648,067,906.00","665,246,450.00","682,874,868.00","700,982,444.00","719,633,428.00","738,900,780.00","758,841,823.00","779,482,220.00","800,823,501.00","822,858,501.00","845,567,916.00","868,935,336.00","892,958,731.00","917,638,670.00","942,951,121.00","968,868,428.00","995,365,059.00","1,022,431,864.00","1,050,057,829.00","1,078,209,758.00",
South Sudan,SSD,"Population, total",SP.POP.TOTL,"2,842,724.00","2,895,605.00","2,951,043.00","3,009,062.00","3,069,739.00","3,133,150.00","3,199,343.00","3,268,405.00","3,340,422.00","3,415,576.00","3,494,004.00","3,575,900.00","3,661,440.00","3,750,782.00","3,844,104.00","3,941,618.00","4,041,791.00","4,144,554.00","4,253,083.00","4,371,714.00","4,502,604.00","4,646,489.00","4,799,434.00","4,953,151.00","5,096,482.00","5,220,747.00","5,328,164.00","5,419,809.00","5,485,282.00","5,511,579.00","5,492,623.00","5,420,171.00","5,305,457.00","5,185,699.00","5,111,365.00","5,118,083.00","5,221,926.00","5,411,655.00","5,661,942.00","5,933,882.00","6,199,394.00","6,447,793.00","6,688,226.00","6,935,676.00","7,213,351.00","7,535,932.00","7,907,406.00","8,315,139.00","8,736,939.00","9,142,259.00","9,508,364.00","9,830,698.00","10,113,647.00","10,355,036.00","10,554,883.00","10,715,658.00","10,832,512.00","10,910,759.00","10,975,920.00",
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,"227,233,223.00","232,567,038.00","238,121,698.00","243,893,426.00","249,873,743.00","256,059,811.00","262,454,422.00","269,072,224.00","275,937,224.00","283,080,084.00","290,526,189.00","298,284,068.00","306,359,274.00","314,761,167.00","323,500,188.00","332,583,486.00","342,018,831.00","351,808,670.00","361,939,361.00","372,404,185.00","383,188,232.00","394,281,956.00","405,688,903.00","417,425,681.00","429,521,938.00","441,988,010.00","454,835,629.00","468,053,168.00","481,594,292.00","495,407,391.00","509,451,851.00","523,726,913.00","538,246,469.00","553,020,362.00","568,072,008.00","583,413,261.00","599,067,779.00","615,054,371.00","631,400,656.00","648,148,316.00","665,327,581.00","682,956,070.00","701,066,167.00","719,716,209.00","738,983,255.00","758,924,681.00","779,566,820.00","800,908,534.00","822,945,457.00","845,655,214.00","869,025,106.00","893,046,172.00","917,726,973.00","943,041,070.00","968,959,787.00","995,458,478.00","1,022,526,541.00","1,050,153,672.00","1,078,306,520.00",
Small states,SST,"Population, total",SP.POP.TOTL,"14,211,639.00","14,483,282.00","14,762,138.00","15,045,773.00","15,333,405.00","15,621,028.00","15,906,032.00","16,189,727.00","16,478,305.00","16,772,164.00","17,073,346.00","17,384,861.00","17,702,858.00","18,024,937.00","18,352,313.00","18,688,110.00","19,027,631.00","19,373,936.00","19,729,135.00","20,104,292.00","20,501,059.00","20,918,882.00","21,359,026.00","21,809,947.00","22,269,313.00","22,740,402.00","23,219,524.00","23,705,899.00","24,190,638.00","24,669,512.00","25,134,362.00","25,593,376.00","26,020,302.00","26,428,552.00","26,841,234.00","27,247,899.00","27,660,288.00","28,081,620.00","28,504,847.00","28,948,606.00","29,393,029.00","29,820,335.00","30,250,175.00","30,697,311.00","31,189,626.00","31,746,604.00","32,375,210.00","33,066,727.00","33,798,838.00","34,529,596.00","35,238,667.00","35,912,147.00","36,568,692.00","37,214,028.00","37,862,981.00","38,526,753.00","39,200,572.00","39,885,876.00","40,575,321.00",
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,"64,302.00","64,602.00","64,479.00","64,231.00","64,277.00","64,892.00","66,183.00","68,047.00","70,257.00","72,507.00","74,564.00","76,347.00","77,934.00","79,464.00","81,152.00","83,138.00","85,481.00","88,110.00","90,843.00","93,461.00","95,794.00","97,770.00","99,473.00","101,066.00","102,829.00","104,924.00","107,429.00","110,254.00","113,285.00","116,320.00","119,209.00","121,956.00","124,576.00","127,062.00","129,427.00","131,678.00","133,806.00","135,832.00","137,848.00","139,959.00","142,262.00","144,755.00","147,447.00","150,415.00","153,737.00","157,472.00","161,681.00","166,300.00","171,120.00","175,876.00","180,371.00","184,524.00","188,404.00","192,087.00","195,727.00","199,432.00","203,227.00","207,089.00","211,028.00",
Suriname,SUR,"Population, total",SP.POP.TOTL,"287,871.00","295,916.00","303,895.00","311,947.00","320,270.00","328,936.00","338,158.00","347,660.00","356,550.00","363,575.00","367,931.00","369,236.00","367,907.00","364,915.00","361,667.00","359,226.00","357,953.00","357,659.00","358,099.00","358,818.00","359,519.00","360,143.00","360,920.00","362,276.00","364,733.00","368,638.00","374,140.00","381,037.00","388,881.00","397,085.00","405,168.00","413,005.00","420,655.00","428,030.00","435,105.00","441,851.00","448,213.00","454,161.00","459,831.00","465,385.00","470,949.00","476,579.00","482,235.00","487,942.00","493,679.00","499,464.00","505,295.00","511,181.00","517,123.00","523,111.00","529,131.00","535,179.00","541,245.00","547,291.00","553,273.00","559,143.00","564,888.00","570,496.00","575,991.00",
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,"4,068,095.00","4,191,667.00","4,238,188.00","4,282,017.00","4,327,341.00","4,370,983.00","4,411,666.00","4,449,367.00","4,483,915.00","4,518,607.00","4,538,223.00","4,557,449.00","4,596,622.00","4,641,445.00","4,689,623.00","4,739,105.00","4,789,507.00","4,840,501.00","4,890,125.00","4,938,973.00","4,979,815.00","5,016,105.00","5,055,099.00","5,091,971.00","5,127,097.00","5,161,768.00","5,193,838.00","5,222,840.00","5,250,596.00","5,275,942.00","5,299,187.00","5,303,294.00","5,305,016.00","5,325,305.00","5,346,331.00","5,361,999.00","5,373,361.00","5,383,291.00","5,390,516.00","5,396,020.00","5,388,720.00","5,378,867.00","5,376,912.00","5,373,374.00","5,372,280.00","5,372,807.00","5,373,054.00","5,374,622.00","5,379,233.00","5,386,406.00","5,391,428.00","5,398,384.00","5,407,579.00","5,413,393.00","5,418,649.00","5,423,801.00","5,430,798.00","5,439,232.00","5,447,011.00",
Slovenia,SVN,"Population, total",SP.POP.TOTL,"1,584,720.00","1,594,131.00","1,603,649.00","1,616,971.00","1,632,114.00","1,649,160.00","1,669,905.00","1,689,528.00","1,704,546.00","1,713,874.00","1,724,891.00","1,738,335.00","1,752,233.00","1,766,697.00","1,776,132.00","1,793,581.00","1,820,249.00","1,842,377.00","1,862,548.00","1,882,599.00","1,901,315.00","1,906,531.00","1,910,334.00","1,922,321.00","1,932,154.00","1,941,641.00","1,965,964.00","1,989,776.00","1,995,196.00","1,996,351.00","1,998,161.00","1,999,429.00","1,996,498.00","1,991,746.00","1,989,443.00","1,989,872.00","1,988,628.00","1,985,956.00","1,981,629.00","1,983,045.00","1,988,925.00","1,992,060.00","1,994,530.00","1,995,733.00","1,997,012.00","2,000,474.00","2,006,868.00","2,018,122.00","2,021,316.00","2,039,669.00","2,048,583.00","2,052,843.00","2,057,159.00","2,059,953.00","2,061,980.00","2,063,531.00","2,065,042.00","2,066,388.00","2,067,372.00",
Sweden,SWE,"Population, total",SP.POP.TOTL,"7,484,656.00","7,519,998.00","7,561,588.00","7,604,328.00","7,661,354.00","7,733,853.00","7,807,797.00","7,867,931.00","7,912,273.00","7,968,072.00","8,042,801.00","8,098,334.00","8,122,300.00","8,136,312.00","8,159,955.00","8,192,437.00","8,222,286.00","8,251,540.00","8,275,599.00","8,293,678.00","8,310,531.00","8,320,503.00","8,325,263.00","8,329,033.00","8,336,605.00","8,350,386.00","8,369,829.00","8,397,804.00","8,436,489.00","8,492,964.00","8,558,835.00","8,617,375.00","8,668,067.00","8,718,561.00","8,780,745.00","8,826,939.00","8,840,998.00","8,846,062.00","8,850,974.00","8,857,874.00","8,872,109.00","8,895,960.00","8,924,958.00","8,958,229.00","8,993,531.00","9,029,572.00","9,080,505.00","9,148,092.00","9,219,637.00","9,298,515.00","9,378,126.00","9,449,213.00","9,519,374.00","9,600,379.00","9,696,110.00","9,799,186.00","9,923,085.00","10,057,698.00","10,183,175.00",
Eswatini,SWZ,"Population, total",SP.POP.TOTL,"336,583.00","343,345.00","350,156.00","357,292.00","365,122.00","373,919.00","383,826.00","394,757.00","406,506.00","418,747.00","431,253.00","443,977.00","457,039.00","470,559.00","484,749.00","499,763.00","515,599.00","532,260.00","549,796.00","568,315.00","587,858.00","608,380.00","629,811.00","652,115.00","675,239.00","699,080.00","723,595.00","748,632.00","773,768.00","798,507.00","822,420.00","845,266.00","866,993.00","887,706.00","907,620.00","926,841.00","945,508.00","963,426.00","979,918.00","994,108.00","1,005,435.00","1,013,609.00","1,019,059.00","1,022,802.00","1,026,286.00","1,030,579.00","1,036,092.00","1,042,652.00","1,049,945.00","1,057,467.00","1,064,837.00","1,072,032.00","1,079,288.00","1,086,839.00","1,095,021.00","1,104,044.00","1,113,984.00","1,124,753.00","1,136,191.00",
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,240.00","31,084.00","30,519.00","30,600.00","30,777.00","31,472.00","32,488.00","33,011.00","33,441.00","33,811.00","33,964.00","34,238.00","34,056.00","33,435.00","34,640.00","36,607.00","37,685.00","38,825.00","39,969.00","40,574.00","40,654.00",
Seychelles,SYC,"Population, total",SP.POP.TOTL,"41,700.00","42,889.00","44,042.00","45,176.00","46,322.00","47,500.00","48,699.00","49,911.00","51,134.00","52,365.00","53,600.00","54,695.00","56,029.00","56,892.00","57,937.00","59,292.00","60,504.00","61,786.00","62,150.00","62,686.00","63,261.00","64,035.00","64,413.00","64,335.00","64,717.00","65,244.00","65,652.00","68,499.00","68,755.00","69,167.00","69,507.00","70,439.00","70,763.00","72,253.00","74,205.00","75,304.00","76,417.00","77,319.00","78,846.00","80,410.00","81,131.00","81,202.00","83,723.00","82,781.00","82,475.00","82,858.00","84,600.00","85,033.00","86,956.00","87,298.00","89,770.00","87,441.00","88,303.00","89,949.00","91,359.00","93,419.00","94,677.00","95,843.00","96,762.00",
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,"4,573,512.00","4,721,896.00","4,875,422.00","5,034,646.00","5,200,336.00","5,373,137.00","5,553,246.00","5,740,710.00","5,935,860.00","6,139,048.00","6,350,541.00","6,570,857.00","6,800,141.00","7,037,851.00","7,283,177.00","7,535,714.00","7,794,662.00","8,060,649.00","8,336,418.00","8,625,690.00","8,930,774.00","9,252,851.00","9,590,227.00","9,938,847.00","10,293,049.00","10,648,632.00","11,004,272.00","11,360,852.00","11,719,071.00","12,080,444.00","12,446,171.00","12,815,401.00","13,187,663.00","13,565,072.00","13,950,476.00","14,345,492.00","14,754,142.00","15,175,316.00","15,599,591.00","16,013,985.00","16,410,848.00","16,766,561.00","17,084,632.00","17,415,214.00","17,827,825.00","18,361,176.00","19,059,258.00","19,878,254.00","20,664,038.00","21,205,873.00","21,362,529.00","21,082,966.00","20,442,541.00","19,584,274.00","18,715,672.00","17,997,408.00","17,453,933.00","17,068,002.00","16,906,283.00",
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,"5,824.00","5,874.00","5,884.00","5,870.00","5,848.00","5,823.00","5,791.00","5,764.00","5,744.00","5,773.00","5,841.00","5,971.00","6,157.00","6,381.00","6,606.00","6,827.00","7,015.00","7,198.00","7,385.00","7,613.00","7,888.00","8,235.00","8,654.00","9,104.00","9,556.00","9,970.00","10,357.00","10,724.00","11,093.00","11,548.00","12,111.00","12,811.00","13,632.00","14,526.00","15,407.00","16,216.00","16,926.00","17,567.00","18,232.00","19,065.00","20,164.00","21,573.00","23,232.00","25,011.00","26,700.00","28,180.00","29,391.00","30,385.00","31,202.00","31,934.00","32,660.00","33,377.00","34,066.00","34,731.00","35,369.00","35,981.00","36,559.00","37,115.00","37,665.00",
Chad,TCD,"Population, total",SP.POP.TOTL,"3,001,609.00","3,060,368.00","3,121,236.00","3,183,572.00","3,246,523.00","3,309,586.00","3,372,189.00","3,434,825.00","3,499,362.00","3,568,398.00","3,643,604.00","3,726,189.00","3,815,260.00","3,907,889.00","3,999,921.00","4,088,564.00","4,173,135.00","4,255,248.00","4,337,291.00","4,422,745.00","4,514,430.00","4,612,849.00","4,718,162.00","4,832,321.00","4,957,558.00","5,095,401.00","5,247,283.00","5,412,847.00","5,589,626.00","5,773,920.00","5,963,252.00","6,157,079.00","6,356,748.00","6,563,922.00","6,781,053.00","7,010,145.00","7,250,975.00","7,503,493.00","7,770,048.00","8,053,536.00","8,355,654.00","8,678,051.00","9,019,233.00","9,373,916.00","9,734,767.00","10,096,633.00","10,457,124.00","10,818,024.00","11,183,588.00","11,560,147.00","11,952,136.00","12,360,989.00","12,784,750.00","13,220,424.00","13,663,559.00","14,110,975.00","14,561,666.00","15,016,773.00","15,477,751.00",
